game_pk,date,sp_fip_diff,sp_whip_diff,sp_k_rate_diff,sp_last5_fip_diff,bullpen_score_diff,ops_14d_diff,ops_vs_hand_diff,rpg_14d_diff,home_field,park_factor,home_won
824115,2026-05-09,0.4599999999999995,-0.3,-0.086,-43.2,-33.7,0.1039999999999999,-0.013,1.3200000000000005,1,104,1
824606,2026-05-09,0.9800000000000004,0.04,-0.042,0.25,-11.400000000000006,-0.063,0.0849999999999999,-0.5800000000000001,1,99,1
823792,2026-05-09,0.7400000000000002,0.19,0.0229999999999999,0.1,10.599999999999994,-0.131,-0.042,-0.0399999999999991,1,99,1
825089,2026-05-09,2.78,0.4099999999999999,-0.0729999999999999,3.62,18.90000000000001,0.002,-0.002,0.0,1,103,1
823304,2026-05-09,1.4599999999999995,0.1800000000000001,-0.043,4.279999999999999,9.5,-0.126,-0.0729999999999999,-1.1500000000000004,1,95,1
823224,2026-05-09,-0.1200000000000001,0.1899999999999999,0.0,1.2999999999999998,-13.700000000000005,-0.0779999999999999,-0.028,-1.54,1,95,0
823955,2026-05-09,-3.59,1.3099999999999998,-0.001,0.1500000000000003,-24.19999999999999,-0.043,0.065,-0.0899999999999998,1,98,0
823868,2026-05-10,0.7200000000000002,-0.1699999999999999,-0.067,1.81,23.9,-0.0419999999999999,-0.032,-1.39,1,96,1
824845,2026-05-10,0.2800000000000002,0.1300000000000001,-0.1029999999999999,0.8600000000000003,14.1,-0.127,-0.018,-0.4500000000000002,1,100,1
824765,2026-05-10,-0.4900000000000002,-0.0999999999999998,0.107,-0.9400000000000004,0.5,0.033,0.008,0.33,1,107,0
823463,2026-05-10,-3.12,-0.26,0.1589999999999999,-3.31,32.00000000000001,0.003,0.0169999999999999,0.0700000000000002,1,102,1
822819,2026-05-10,-0.6000000000000001,-0.1899999999999999,-0.018,2.83,31.500000000000007,0.0119999999999999,0.007,0.96,1,101,0
824520,2026-05-10,-0.1000000000000005,0.0699999999999998,-0.0779999999999999,-2.130000000000001,-31.0,-0.0769999999999999,-0.039,-0.9500000000000002,1,106,1
824440,2026-05-10,1.0100000000000002,-0.4599999999999999,0.0419999999999999,-1.2200000000000002,39.6,-0.0469999999999999,-0.0559999999999999,-0.4599999999999999,1,97,0
824605,2026-05-10,-0.8899999999999997,0.1599999999999999,-0.017,3.46,-8.699999999999989,0.054,-0.021,0.5,1,99,1
823793,2026-05-10,-1.2799999999999998,-0.1499999999999999,0.069,-0.48,8.5,-0.094,-0.069,0.4400000000000004,1,99,1
822902,2026-05-10,-2.74,-0.31,0.086,-4.3500000000000005,6.899999999999999,-0.0959999999999999,-0.03,-2.25,1,102,1
823221,2026-05-10,0.3499999999999996,0.1600000000000001,0.003,0.8099999999999996,-15.799999999999995,-0.175,-0.028,-2.33,1,95,1
825085,2026-05-10,0.6299999999999999,0.28,-0.045,-3.16,17.1,0.02,0.003,0.0499999999999998,1,103,1
823305,2026-05-10,-1.2000000000000002,-0.25,0.023,-1.7800000000000002,8.0,-0.0799999999999999,-0.0729999999999999,-0.7700000000000005,1,95,1
823954,2026-05-10,-0.25,-0.1299999999999999,-0.041,-2.06,-19.200000000000003,-0.0869999999999999,0.065,-1.08,1,98,0
824113,2026-05-10,-1.7299999999999995,-0.1799999999999999,0.115,-1.14,-22.7,0.1079999999999999,0.012,0.8700000000000001,1,104,0
824441,2026-05-11,1.0600000000000005,0.24,0.0169999999999999,-1.2300000000000004,15.099999999999994,0.002,-0.008,1.0600000000000005,1,97,1
824844,2026-05-11,-0.3400000000000007,0.08,-0.1,-3.67,22.300000000000004,-0.147,-0.0899999999999999,-1.0,1,100,1
822818,2026-05-11,0.1800000000000001,0.15,-0.027,1.5799999999999998,9.400000000000006,0.056,-0.011,0.9000000000000004,1,101,0
822901,2026-05-11,-0.4399999999999999,-0.2500000000000001,-0.0539999999999999,-0.2200000000000002,-35.5,0.071,0.0299999999999999,-0.08,1,102,0
824199,2026-05-11,0.5099999999999998,-0.1,0.012,-0.6399999999999997,-21.3,0.0279999999999999,-0.017,-0.33,1,100,0
823953,2026-05-11,0.8200000000000003,0.04,0.0149999999999999,-2.3400000000000003,30.099999999999994,0.054,0.071,0.92,1,98,0
824442,2026-05-12,0.1799999999999997,0.0499999999999998,-0.0209999999999999,-0.2400000000000002,19.90000000000001,0.049,-0.0379999999999999,1.87,1,97,1
824843,2026-05-12,1.13,0.1599999999999999,-0.0779999999999999,0.8899999999999997,-20.4,-0.13,-0.05,-0.9400000000000004,1,100,0
824521,2026-05-12,0.8700000000000001,0.3600000000000001,0.027,-2.25,-2.6000000000000014,-0.0379999999999999,-0.033,-1.54,1,106,0
823385,2026-05-12,-2.1499999999999995,-0.92,0.129,-2.59,9.1,0.061,0.01,1.0,1,99,1
824764,2026-05-12,0.8299999999999996,0.21,0.0209999999999999,9.16,-19.599999999999994,-0.131,0.013,-2.140000000000001,1,107,0
822817,2026-05-12,1.64,0.31,-0.087,0.71,26.6,0.0499999999999999,-0.017,0.8700000000000001,1,101,0
823632,2026-05-12,-0.04,-0.27,-0.0279999999999999,1.1700000000000004,5.600000000000001,0.006,-0.0499999999999999,0.3399999999999998,1,97,1
824927,2026-05-12,0.2299999999999995,-0.1199999999999998,0.0349999999999999,-1.4500000000000002,19.90000000000001,0.032,0.025,0.25,1,101,1
824604,2026-05-12,2.14,0.3799999999999999,-0.0199999999999999,3.27,29.5,0.058,0.019,0.5499999999999998,1,99,1
823712,2026-05-12,0.2999999999999998,-0.04,-0.108,1.2400000000000002,-29.300000000000004,0.0199999999999999,0.035,0.4199999999999999,1,102,1
823790,2026-05-12,2.84,0.28,-0.003,4.4,1.5,0.141,0.1009999999999999,2.5600000000000005,1,99,1
822903,2026-05-12,-1.3899999999999997,-0.2199999999999999,0.108,-2.870000000000001,-19.60000000000001,0.055,-0.052,-0.0899999999999998,1,102,1
824197,2026-05-12,1.98,0.47,-0.004,0.73,-7.199999999999996,0.0189999999999999,-0.017,-0.4599999999999999,1,100,0
825011,2026-05-12,1.2699999999999996,0.1200000000000001,0.007,4.510000000000001,11.800000000000004,0.069,0.031,0.0,1,96,0
823951,2026-05-12,-1.8000000000000005,-0.7000000000000001,0.093,-2.91,31.0,0.04,0.071,0.27,1,98,0
824841,2026-05-13,1.99,0.56,0.018,2.33,-9.199999999999996,-0.177,-0.0899999999999999,-1.38,1,100,1
824438,2026-05-13,0.5,0.09,-0.0259999999999999,1.8,17.800000000000004,0.052,-0.008,2.1,1,97,1
824519,2026-05-13,1.83,0.0999999999999998,-0.079,-0.25,-8.099999999999994,-0.144,-0.095,-2.61,1,106,0
823386,2026-05-13,-1.37,-0.1699999999999999,0.074,1.9799999999999995,11.200000000000005,0.064,-0.0619999999999999,0.75,1,99,0
824763,2026-05-13,-1.5500000000000005,-0.3900000000000001,0.024,-2.45,-41.6,-0.0919999999999999,-0.0109999999999998,-1.6699999999999997,1,107,1
822815,2026-05-13,-2.16,-0.1700000000000001,0.1399999999999999,-0.5700000000000003,19.0,-0.0009999999999998,-0.011,0.5999999999999996,1,101,1
823631,2026-05-13,-0.4899999999999997,0.0,0.081,-0.5699999999999998,4.200000000000003,0.006,-0.0549999999999999,0.5,1,97,1
824928,2026-05-13,0.5700000000000003,0.28,-0.0439999999999999,-1.4500000000000002,17.0,0.066,0.014,0.75,1,101,1
824603,2026-05-13,1.1899999999999995,-0.01,-0.002,1.8200000000000005,32.2,0.043,0.0439999999999999,0.5599999999999996,1,99,1
823710,2026-05-13,2.88,0.7699999999999998,-0.154,6.09,-23.099999999999994,0.0539999999999999,0.035,0.75,1,102,0
823791,2026-05-13,-2.67,-0.4499999999999999,0.188,-5.88,12.500000000000009,0.1109999999999999,0.1009999999999999,1.84,1,99,0
822900,2026-05-13,-1.010000000000001,0.1699999999999999,0.01,-0.1100000000000003,-11.0,0.068,0.0299999999999999,0.1699999999999999,1,102,1
824195,2026-05-13,2.1000000000000005,0.8200000000000001,-0.0379999999999999,4.98,-27.0,-0.01,-0.017,-0.79,1,100,1
825010,2026-05-13,-0.9000000000000004,-0.3400000000000001,0.003,-1.35,15.900000000000006,0.0979999999999999,0.038,0.6699999999999999,1,96,1
823952,2026-05-13,-2.58,-0.5499999999999999,0.069,-4.68,37.8,0.01,0.005,-0.1099999999999998,1,98,1
823383,2026-05-14,-0.6399999999999997,0.0899999999999998,0.0459999999999999,-3.6,33.6,0.083,0.0819999999999999,1.0,1,99,1
824517,2026-05-14,-1.4299999999999995,-0.09,0.0669999999999999,-0.79,-35.9,-0.123,0.017,-1.73,1,106,1
823630,2026-05-14,-0.2399999999999997,0.1199999999999998,0.109,2.24,-14.700000000000005,-0.017,-0.0499999999999999,0.6699999999999999,1,97,1
823709,2026-05-14,-1.6399999999999997,-2.28,0.012,-4.530000000000001,-18.300000000000004,0.0509999999999999,-0.004,0.4100000000000001,1,102,1
823789,2026-05-14,-2.49,-0.47,0.061,-2.76,3.200000000000003,0.1149999999999999,0.1139999999999999,1.83,1,99,1
824196,2026-05-14,1.4400000000000004,0.2000000000000001,-0.032,2.43,-22.700000000000003,-0.0059999999999998,-0.017,-0.5800000000000001,1,100,0
825008,2026-05-14,2.03,0.73,-0.009,3.119999999999999,12.599999999999994,0.0949999999999999,0.031,1.0,1,96,0
824762,2026-05-14,-0.4900000000000002,-0.1400000000000001,-0.021,0.0300000000000002,-37.39999999999999,-0.0579999999999999,0.0699999999999999,-1.2100000000000004,1,107,0
824926,2026-05-14,0.4599999999999999,0.08,0.0369999999999999,0.04,-19.3,0.1119999999999999,0.016,1.09,1,101,0
824602,2026-05-14,1.5100000000000002,0.1899999999999999,-0.07,0.2000000000000001,6.399999999999999,0.054,0.0899999999999999,0.6000000000000005,1,99,1
823950,2026-05-14,1.3000000000000005,-0.09,0.006,0.4100000000000001,30.8,0.0429999999999999,0.071,0.3199999999999998,1,98,1
823384,2026-05-15,-1.4099999999999997,-0.3699999999999999,0.032,-1.5300000000000002,-27.599999999999994,0.086,0.065,1.12,1,99,0
822739,2026-05-15,2.1100000000000003,-0.0399999999999998,-0.0539999999999999,1.25,-29.500000000000007,0.149,-0.013,1.39,1,100,1
824280,2026-05-15,1.6399999999999997,0.1299999999999999,-0.135,-1.27,-24.10000000000001,-0.0579999999999999,-0.008,-1.41,1,98,1
824439,2026-05-15,-0.0899999999999998,-0.2299999999999999,0.0389999999999999,0.2099999999999999,44.400000000000006,-0.0139999999999999,0.003,0.54,1,97,0
822983,2026-05-15,0.54,-0.02,0.0809999999999999,-1.6500000000000004,0.8999999999999986,0.0539999999999999,0.028,0.4100000000000001,1,96,1
823707,2026-05-15,-1.6599999999999997,-0.4499999999999999,0.159,-2.18,-18.5,0.0419999999999999,-0.018,0.2999999999999998,1,102,0
824925,2026-05-15,0.3700000000000001,0.04,0.059,1.4699999999999998,37.4,0.0749999999999999,0.0539999999999999,1.83,1,101,1
823629,2026-05-15,0.8999999999999999,0.19,-0.068,-0.4599999999999999,-12.100000000000009,-0.133,-0.0939999999999999,-0.7999999999999998,1,97,0
824601,2026-05-15,-1.1000000000000003,-0.1399999999999999,0.02,-3.5700000000000003,3.1000000000000014,0.129,-0.002,1.08,1,99,0
824194,2026-05-15,-0.7200000000000002,-0.1699999999999999,-0.0129999999999999,-1.2800000000000002,-31.90000000000001,0.0,0.032,-0.5800000000000001,1,100,1
823061,2026-05-15,-0.9599999999999996,-0.03,0.04,-2.86,12.1,-0.0219999999999999,0.022,-0.5600000000000005,1,99,1
824360,2026-05-15,-0.3799999999999999,0.1899999999999999,0.0399999999999999,1.2199999999999998,-41.89999999999999,0.102,0.004,1.08,1,112,0
824037,2026-05-15,2.39,0.3,-0.099,8.07,0.3000000000000042,-0.0749999999999999,-0.086,-1.1,1,101,0
823140,2026-05-15,-0.6699999999999995,-0.3,0.0549999999999999,-2.28,11.600000000000009,0.14,0.0909999999999999,1.38,1,92,0
825009,2026-05-15,0.5899999999999999,-0.07,-0.07,1.2800000000000002,-1.3999999999999986,0.144,0.017,1.61,1,96,1
824278,2026-05-16,-0.73,-0.4099999999999999,-0.0359999999999999,-0.7199999999999998,-33.8,-0.02,-0.033,-1.09,1,98,0
823060,2026-05-16,1.17,0.3800000000000001,-0.038,2.16,0.9000000000000004,-0.002,0.015,-0.5,1,99,1
824359,2026-05-16,1.1900000000000004,0.1200000000000001,-0.0479999999999999,1.96,-48.7,0.066,0.014,0.33,1,112,1
822737,2026-05-16,-1.35,-0.24,0.101,-1.08,-37.8,0.157,-0.013,1.56,1,100,1
823382,2026-05-16,2.38,0.2899999999999998,-0.0639999999999999,2.23,-6.699999999999996,0.041,-0.0069999999999998,0.7300000000000004,1,99,0
822981,2026-05-16,-0.5700000000000003,-0.06,-0.0289999999999999,-1.1099999999999994,-3.200000000000003,0.0959999999999999,0.035,0.98,1,96,0
824435,2026-05-16,-0.1899999999999995,-0.1699999999999999,0.03,-0.08,49.900000000000006,-0.0729999999999999,-0.0699999999999999,-0.08,1,97,1
824193,2026-05-16,1.3200000000000005,0.3500000000000001,-0.0449999999999999,3.1000000000000005,-27.10000000000001,0.03,0.032,-0.08,1,100,1
824600,2026-05-16,-3.41,-0.1100000000000001,0.043,-2.1800000000000006,3.700000000000003,0.1139999999999999,-0.002,0.5199999999999996,1,99,1
823706,2026-05-16,1.34,0.31,-0.098,2.9,-24.099999999999994,0.0449999999999999,0.044,0.4900000000000002,1,102,0
823139,2026-05-16,0.33,-0.31,0.064,-0.8300000000000001,11.600000000000009,0.1159999999999999,0.0909999999999999,0.92,1,92,0
824924,2026-05-16,0.6699999999999999,0.0799999999999998,-0.0549999999999999,2.06,22.700000000000003,0.0599999999999999,0.0539999999999999,1.5,1,101,0
823627,2026-05-16,-0.2299999999999999,-0.24,-0.04,3.66,-17.700000000000003,-0.123,-0.0989999999999999,-0.8100000000000005,1,97,1
824038,2026-05-16,0.3800000000000003,0.2199999999999999,0.098,0.9500000000000002,3.3000000000000043,-0.0969999999999999,-0.093,-1.6500000000000004,1,101,0
825007,2026-05-16,0.5999999999999996,0.1799999999999999,0.0179999999999999,-1.1400000000000006,10.0,0.126,0.017,1.46,1,96,0
822982,2026-05-17,-1.64,-0.38,0.001,-2.96,-2.6000000000000014,0.0659999999999999,0.035,0.5199999999999996,1,96,1
822738,2026-05-17,0.7800000000000002,0.3899999999999999,0.0219999999999999,0.8899999999999997,-34.2,0.1839999999999999,0.0619999999999999,2.63,1,100,0
823381,2026-05-17,-0.6999999999999997,0.08,0.0409999999999999,-0.1699999999999999,-24.3,-0.071,0.065,-1.1399999999999997,1,99,0
824923,2026-05-17,0.2399999999999993,-0.3299999999999998,0.0499999999999999,-6.5,43.400000000000006,0.0209999999999999,0.0649999999999999,0.92,1,101,1
824436,2026-05-17,-2.35,-0.51,0.1159999999999999,-2.14,42.3,-0.0749999999999999,-0.0199999999999999,-0.3899999999999997,1,97,1
824279,2026-05-17,0.8899999999999997,0.54,0.009,-0.02,-22.200000000000003,-0.002,-0.008,-0.6699999999999999,1,98,0
823628,2026-05-17,-0.9000000000000004,-0.55,0.133,-0.0099999999999997,-18.90000000000001,-0.0689999999999999,-0.0939999999999999,-0.0999999999999996,1,97,1
824192,2026-05-17,-0.75,0.04,-0.006,-0.6500000000000004,-47.8,0.014,0.032,-0.2299999999999999,1,100,0
824599,2026-05-17,0.8099999999999996,-0.05,-0.019,-0.1600000000000001,10.0,0.1509999999999999,-0.002,0.7700000000000005,1,99,1
823708,2026-05-17,-1.1400000000000006,-0.1599999999999999,-0.06,0.5200000000000005,-31.700000000000003,0.0439999999999999,-0.057,0.4199999999999999,1,102,1
823058,2026-05-17,0.4800000000000004,0.1699999999999999,0.021,1.02,10.800000000000004,-0.0279999999999999,0.022,-0.3399999999999998,1,99,0
824358,2026-05-17,1.91,0.78,-0.065,2.94,-46.6,0.0659999999999999,0.0859999999999999,0.4100000000000001,1,112,0
825006,2026-05-17,0.2699999999999996,-0.2199999999999999,0.045,3.3000000000000007,7.900000000000006,0.055,0.037,0.8999999999999999,1,96,0
824034,2026-05-17,0.4399999999999995,0.5,-0.0419999999999999,2.9200000000000004,-11.700000000000005,-0.13,-0.086,-2.8200000000000003,1,101,0
823138,2026-05-17,-2.54,-0.48,0.0749999999999999,-0.1699999999999999,44.3,0.0929999999999999,0.0909999999999999,0.54,1,92,0
824277,2026-05-18,-0.0099999999999997,-0.0499999999999998,-0.009,0.75,-16.0,-0.1119999999999999,0.014,-2.42,1,98,0
822980,2026-05-18,-1.69,-0.28,0.0799999999999999,-0.5599999999999996,-39.7,0.0619999999999999,0.006,1.08,1,96,1
823465,2026-05-18,-0.8899999999999997,0.1400000000000001,0.0,0.5099999999999998,49.49999999999999,0.018,-0.0279999999999999,0.3800000000000008,1,102,1
823867,2026-05-18,-1.87,-0.2199999999999999,0.072,-2.02,-17.0,-0.005,-0.049,0.4800000000000004,1,96,1
822734,2026-05-18,0.3999999999999999,0.0,-0.01,1.6800000000000002,1.1000000000000014,0.1729999999999999,0.0659999999999999,1.42,1,100,0
823549,2026-05-18,0.0200000000000004,-0.31,0.107,1.58,-0.2000000000000028,0.0889999999999999,0.136,0.6299999999999999,1,99,1
824114,2026-05-18,-0.06,0.1500000000000001,-0.001,1.7799999999999998,-20.7,0.0389999999999999,0.0189999999999999,0.69,1,104,0
823705,2026-05-18,-1.79,-0.04,-0.0059999999999999,-3.1,-5.899999999999999,0.1049999999999999,-0.003,1.88,1,102,1
824680,2026-05-18,-0.9699999999999998,-0.4199999999999999,0.0229999999999999,1.1400000000000006,-10.600000000000009,-0.0469999999999999,0.033,0.1299999999999999,1,100,0
824357,2026-05-18,1.6899999999999995,0.1999999999999999,-0.146,1.6200000000000006,-36.2,0.026,-0.0319999999999999,0.4100000000000001,1,112,1
824035,2026-05-18,0.08,0.1900000000000001,-0.002,-0.02,-13.599999999999994,-0.1059999999999999,-0.032,-1.92,1,101,1
823301,2026-05-18,0.98,0.35,-0.038,4.61,-8.000000000000007,-0.132,-0.151,-1.77,1,95,1
825087,2026-05-18,-0.2099999999999999,0.1400000000000001,-0.062,-0.5699999999999994,19.8,-0.0789999999999999,0.014,-0.54,1,103,1
823137,2026-05-18,-1.4999999999999996,-0.3,0.0439999999999999,-2.5900000000000003,24.099999999999994,-0.151,-0.0849999999999999,-1.3499999999999996,1,92,1
823865,2026-05-19,2.5,2.41,-0.0289999999999999,6.790000000000001,-19.9,0.0739999999999999,-0.031,1.7300000000000004,1,96,0
824276,2026-05-19,0.6099999999999999,-0.07,-0.087,0.2299999999999999,-15.1,-0.12,0.0119999999999999,-3.05,1,98,0
822979,2026-05-19,-0.1699999999999999,-0.2099999999999999,-0.003,-1.56,-3.5,0.088,-0.01,1.6100000000000003,1,96,1
823464,2026-05-19,0.1600000000000001,0.29,-0.0319999999999999,1.1999999999999995,52.9,0.055,-0.054,0.6900000000000004,1,102,0
822736,2026-05-19,0.8999999999999995,-0.0299999999999998,-0.047,-2.96,-46.9,0.1139999999999999,0.0709999999999999,0.4799999999999995,1,100,1
823548,2026-05-19,0.96,0.1,-0.119,0.56,-42.8,0.0829999999999999,0.036,-0.1699999999999999,1,99,1
824112,2026-05-19,6.2700000000000005,1.93,-0.14,12.36,-19.5,0.026,-0.0629999999999999,0.4599999999999999,1,104,0
823704,2026-05-19,-1.1899999999999995,-0.4000000000000001,0.0239999999999999,0.0599999999999996,-18.700000000000003,0.1099999999999999,0.009,2.0,1,102,0
824677,2026-05-19,0.6700000000000002,0.2299999999999999,-0.147,1.5300000000000002,-10.600000000000009,-0.0739999999999999,-0.029,-0.5800000000000001,1,100,0
823059,2026-05-19,1.010000000000001,0.1599999999999999,0.0279999999999999,-2.01,-2.3999999999999986,-0.038,0.0369999999999999,-0.81,1,99,1
824356,2026-05-19,5.949999999999999,0.4499999999999999,0.091,18.24,-23.000000000000007,0.024,-0.0319999999999999,0.6499999999999999,1,112,0
824033,2026-05-19,-3.56,-0.8400000000000001,0.1259999999999999,-6.23,-34.0,-0.0929999999999999,-0.053,-1.5,1,101,0
823302,2026-05-19,1.2699999999999996,0.3700000000000001,-0.029,0.91,-18.40000000000001,-0.0929999999999999,-0.151,-1.23,1,95,0
825086,2026-05-19,2.4200000000000004,-0.05,-0.087,0.6600000000000001,27.0,-0.031,-0.0679999999999999,0.1600000000000001,1,103,1
823136,2026-05-19,-2.2700000000000005,-0.71,0.1119999999999999,-2.37,11.999999999999991,-0.122,-0.0849999999999999,-0.8600000000000003,1,92,0
823462,2026-05-20,-0.29,0.06,0.061,0.5100000000000007,46.6,-0.012,-0.0279999999999999,-0.08,1,102,0
822977,2026-05-20,1.66,-0.0299999999999998,-0.01,3.0700000000000003,-3.5,0.1119999999999999,0.0649999999999999,2.23,1,96,1
823703,2026-05-20,-2.8000000000000003,-0.5800000000000001,0.091,-3.47,-8.800000000000004,0.0929999999999999,0.009,1.23,1,102,1
824355,2026-05-20,1.08,0.31,-0.06,2.1099999999999994,-21.599999999999994,-0.034,0.04,-0.1599999999999992,1,112,0
825084,2026-05-20,1.1100000000000003,-0.03,-0.093,0.9800000000000004,29.1,-0.041,-0.0679999999999999,0.0,1,103,1
823134,2026-05-20,-0.2499999999999995,-0.24,0.0069999999999999,-0.08,-8.100000000000001,-0.1119999999999999,0.021,-0.8499999999999996,1,92,1
823866,2026-05-20,1.2800000000000002,0.25,-0.1189999999999999,3.84,-17.89999999999999,0.033,-0.042,1.09,1,96,0
822735,2026-05-20,0.0199999999999995,-0.0299999999999998,-0.0229999999999999,-3.2300000000000004,-16.9,0.122,0.128,0.92,1,100,1
823547,2026-05-20,-1.27,-0.35,0.04,-1.8600000000000003,-17.0,0.068,0.036,-0.3999999999999999,1,99,0
824111,2026-05-20,-1.0200000000000005,-0.1500000000000001,-0.032,-0.4100000000000001,-8.699999999999996,-0.005,-0.006,0.4100000000000001,1,104,0
824678,2026-05-20,2.1,0.2999999999999998,-0.087,4.48,-12.100000000000009,-0.0929999999999999,-0.02,-0.6699999999999999,1,100,0
823057,2026-05-20,0.5200000000000005,-0.3499999999999998,-0.0229999999999999,0.7599999999999998,-13.0,-0.0379999999999999,-0.035,-0.8300000000000001,1,99,0
823299,2026-05-20,1.7999999999999994,0.4800000000000001,-0.094,4.26,-14.299999999999995,-0.136,-0.151,-2.0,1,95,0
824032,2026-05-20,-0.4899999999999993,0.1100000000000001,0.0,2.8400000000000007,-16.6,-0.139,-0.032,-2.33,1,101,0
824274,2026-05-21,-2.3600000000000003,-0.52,0.05,-4.4,-1.3000000000000045,-0.131,0.0119999999999999,-2.96,1,98,0
823056,2026-05-21,-0.08,0.0399999999999998,-0.034,-1.31,-16.299999999999997,-0.0599999999999999,-0.035,-1.5,1,99,0
822733,2026-05-21,-0.3399999999999998,-0.24,0.0489999999999999,-2.4799999999999995,-16.9,0.13,0.128,0.8500000000000005,1,100,0
823864,2026-05-21,-1.2199999999999998,-0.1400000000000001,-0.103,-1.25,-20.0,-0.0219999999999999,-0.049,0.1900000000000004,1,96,0
823545,2026-05-21,-0.1200000000000001,0.04,-0.004,2.43,3.700000000000003,0.049,0.1009999999999999,-0.5699999999999998,1,99,0
824031,2026-05-21,-0.5899999999999994,-0.24,0.016,0.1900000000000004,8.5,-0.15,-0.032,-2.8100000000000005,1,101,0
825083,2026-05-21,-1.5300000000000002,-0.4299999999999999,0.03,-0.8700000000000001,35.599999999999994,0.1169999999999999,-0.014,0.6899999999999995,1,103,1
824679,2026-05-22,2.5000000000000004,0.08,-0.017,3.65,-2.1000000000000014,-0.021,-0.002,0.6299999999999999,1,100,0
823461,2026-05-22,-1.65,-0.01,0.003,-0.96,14.0,0.011,-0.007,0.0,1,102,0
823546,2026-05-22,0.6399999999999997,-0.1599999999999999,0.067,-0.9800000000000004,3.5,-0.162,0.025,-2.76,1,99,0
822816,2026-05-22,-1.33,-0.3499999999999998,0.0199999999999999,-1.04,2.200000000000003,-0.1119999999999999,-0.036,-1.0199999999999996,1,101,1
824761,2026-05-22,-0.6600000000000001,-0.29,0.019,-2.04,4.5,0.016,0.045,-1.37,1,107,0
823863,2026-05-22,-0.3700000000000001,0.02,0.086,-6.840000000000001,0.7000000000000028,-0.007,0.0339999999999999,-0.7599999999999998,1,96,1
824842,2026-05-22,0.6600000000000001,0.03,-0.118,1.6800000000000002,18.9,0.068,0.054,1.04,1,100,1
824922,2026-05-22,-1.12,-0.5,0.011,1.97,40.3,-0.071,0.006,-0.92,1,101,1
824110,2026-05-22,-0.2999999999999998,0.1799999999999999,-0.049,0.4500000000000002,-40.3,-0.039,0.0659999999999999,-1.2999999999999998,1,104,0
823788,2026-05-22,-1.0999999999999996,0.03,0.175,-0.8599999999999999,3.799999999999997,-0.004,-0.1120000000000001,-0.0200000000000004,1,99,1
824029,2026-05-22,1.5599999999999996,0.8400000000000001,-0.0969999999999999,2.5600000000000005,-31.9,-0.0989999999999999,0.023,-2.04,1,101,1
825082,2026-05-22,-2.3400000000000003,-0.28,0.1089999999999999,-2.81,19.7,0.135,-0.0859999999999999,1.0799999999999996,1,103,0
823298,2026-05-22,-1.99,0.02,0.002,-5.130000000000001,10.1,-0.133,-0.1099999999999999,-1.46,1,95,1
823223,2026-05-22,0.9699999999999998,0.1,-0.0269999999999999,-0.1899999999999995,-16.9,-0.061,0.01,-0.79,1,95,0
824518,2026-05-23,0.7799999999999994,0.4599999999999999,-0.008,2.75,-4.700000000000003,0.1059999999999999,-0.026,2.5500000000000003,1,106,0
824516,2026-05-23,1.4400000000000004,-0.6100000000000001,-0.1159999999999999,1.42,-4.700000000000003,0.1059999999999999,-0.026,2.5500000000000003,1,106,1
824674,2026-05-23,0.1399999999999996,0.1199999999999998,-0.0759999999999999,-0.5300000000000002,-0.6000000000000014,0.006,-0.002,0.6699999999999999,1,100,0
822814,2026-05-23,1.7199999999999998,0.5499999999999999,-0.145,1.67,-4.5,-0.0909999999999999,0.0359999999999999,-0.71,1,101,1
823458,2026-05-23,-0.9499999999999996,-0.5499999999999999,0.071,-0.0099999999999997,12.0,-0.007,0.0159999999999999,-0.1900000000000004,1,102,1
823222,2026-05-23,1.8400000000000003,0.27,-0.045,0.98,-22.89999999999999,-0.052,-0.01,-0.9500000000000002,1,95,1
824109,2026-05-23,0.2999999999999998,-0.28,-0.039,-2.7,-31.9,-0.024,-0.04,-0.8700000000000001,1,104,1
824760,2026-05-23,0.0199999999999995,-0.28,0.0269999999999999,6.3100000000000005,12.0,0.014,-0.0119999999999999,-1.34,1,107,0
824920,2026-05-23,1.0199999999999996,-0.01,-0.048,-0.6200000000000001,30.4,-0.077,0.017,-0.6999999999999993,1,101,0
823862,2026-05-23,-0.7699999999999996,-0.1799999999999999,0.042,-1.4300000000000002,-8.299999999999997,0.003,0.0339999999999999,-0.6100000000000003,1,96,1
823787,2026-05-23,1.41,0.0499999999999998,-0.0129999999999999,2.5,-2.3999999999999915,0.017,0.016,0.04,1,99,0
823300,2026-05-23,1.8600000000000003,0.6300000000000001,-0.0789999999999999,1.87,5.300000000000004,-0.0859999999999999,-0.0969999999999999,-0.79,1,95,1
824030,2026-05-23,-0.5,0.1800000000000001,-0.016,-1.7300000000000004,-20.2,-0.0989999999999999,0.023,-1.75,1,101,1
825080,2026-05-23,0.2000000000000001,-0.32,-0.0269999999999999,0.4800000000000004,32.0,0.164,-0.0859999999999999,1.6199999999999997,1,103,1
822813,2026-05-24,-1.5999999999999996,-0.1500000000000001,0.179,-3.73,11.5,-0.062,-0.036,-0.48,1,101,0
824839,2026-05-24,-0.2400000000000002,-0.1,-0.0169999999999999,-1.3499999999999996,2.200000000000003,0.1069999999999999,-0.0459999999999999,1.33,1,100,1
824840,2026-05-24,-0.9000000000000004,0.4399999999999999,0.0289999999999999,0.4899999999999993,2.200000000000003,0.1069999999999999,0.054,1.33,1,100,0
